base_date,emd_nm,korean_resd_pop_cnt,korean_work_pop_cnt,korean_visit_pop_cnt,korean_sex_남성,korean_sex_여성,korean_age_0,korean_age_10,korean_age_20,korean_age_30,korean_age_40,korean_age_50,korean_age_60,korean_age_70,korean_age_80
2018-12,오라동,9097725.319500001,1009958.2760999998,8464611.6263,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2018-12,외도동,6896632.190199999,379276.2822000001,3198004.6935000005,13386.0,13330.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2942.0,2942.0
2018-12,용담1동,4457588.559,401829.2782,2930535.2504999996,13374.0,13214.0,2964.0,2964.0,2976.0,2976.0,2976.0,2976.0,2976.0,2890.0,2890.0
2018-12,용담2동,7086487.0287,1874697.7645000003,7680352.789799999,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2018-12,우도면,861135.2119999999,48498.35160000001,595206.9628,12833.0,12918.0,2636.0,2636.0,2976.0,2976.0,2970.0,2976.0,2941.0,2820.0,2820.0
2018-12,이도1동,4779633.6049,1000199.3705999999,5501141.816799998,13364.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2962.0,2962.0
2018-12,이도2동,36477486.14590001,5003474.1417,17596001.695600007,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2018-12,이호동,2204662.7237000004,208950.879,1956043.2178,13344.0,13000.0,2971.0,2971.0,2976.0,2976.0,2976.0,2976.0,2976.0,2761.0,2761.0
2018-12,일도1동,914214.5389000002,199889.73150000002,2001267.9385,13226.0,12808.0,2846.0,2846.0,2972.0,2969.0,2976.0,2974.0,2941.0,2755.0,2755.0
2018-12,일도2동,20149009.809699997,1182559.1807,7484260.906200001,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2018-12,정방동,1257311.1564000004,284930.7698,2806817.1262,13370.0,13336.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2937.0,2937.0
2018-12,조천읍,12757923.0577,1311933.5015000002,7014783.3061,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2018-12,중문동,5642849.175099999,540373.3290000001,3329021.4939999995,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2018-12,중앙동,1380260.4970000004,465549.8110000001,3357123.5331999995,13210.0,12878.0,2968.0,2968.0,2976.0,2976.0,2976.0,2976.0,2976.0,2636.0,2636.0
2018-12,천지동,469717.60280000005,62867.06839999999,1337887.7193000005,13284.0,12668.0,2931.0,2931.0,2976.0,2976.0,2976.0,2976.0,2976.0,2605.0,2605.0
2018-12,추자면,908808.2431,51858.51820000001,906337.9127,13332.0,13252.0,2946.0,2946.0,2976.0,2976.0,2976.0,2976.0,2976.0,2906.0,2906.0
2018-12,표선면,6062130.466000001,658452.0077000001,3867340.9466000004,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2018-12,한경면,4046368.695800001,359582.56549999997,1900535.6732000003,13372.0,13344.0,2942.0,2942.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2018-12,한림읍,12845628.6036,1254581.4286999998,5327191.2319,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2018-12,화북동,17548819.5596,1780722.0751000005,6087799.8541,13392.0,13378.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2969.0,2969.0
2018-12,효돈동,2565776.271599999,166196.16310000003,1172579.7959000003,13296.0,13122.0,2892.0,2892.0,2976.0,2976.0,2976.0,2976.0,2976.0,2877.0,2877.0
2019-01,건입동,4681675.7425,538653.3675999999,4610362.7388,13392.0,13390.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2975.0,2975.0
2019-01,구좌읍,8402779.667799998,774231.2076,5070788.8098,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-01,남원읍,8980016.3117,726416.6936999998,5746081.271500001,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-01,노형동,36644815.5385,3637872.270900001,15074379.7193,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-01,대륜동,9195206.8191,761086.0821000001,6440389.103000002,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-01,대정읍,11330822.555000002,710069.5149000001,4592696.5306,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-01,대천동,4171847.7514999993,421902.4083999999,4034663.0001000003,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-01,도두동,829322.6825,137713.63540000003,2555089.2009999994,13386.0,13258.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2906.0,2906.0
2019-01,동홍동,12173729.8935,1003620.2061,5623380.7241,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-01,봉개동,2553950.8896,463722.7167,2737457.0733000007,13392.0,13388.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2974.0,2974.0
2019-01,삼도1동,6484339.682599999,486969.73490000004,4447682.9383,13392.0,13384.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2972.0,2972.0
2019-01,삼도2동,3183869.232399999,524368.7403999999,4170487.6693000006,13384.0,13388.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2970.0,2970.0
2019-01,삼양동,14913125.920499997,565281.1746000001,3653847.9672999997,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-01,서홍동,3494285.6442000004,233092.2104,2599837.219,13392.0,13234.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2897.0,2897.0
2019-01,성산읍,8609966.8253,719498.3866000002,6553841.717400002,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-01,송산동,1241356.7056,107710.10800000004,1304679.3624,13368.0,13117.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2975.0,2827.0,2827.0
2019-01,아라동,24499499.070300005,2788588.5119,8936663.1281,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-01,안덕면,9335816.8288,1666587.7145,6952858.452699999,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-01,애월읍,22608518.258300003,2089379.8240999999,15005962.445,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-01,연동,31134834.4529,3925508.632099999,16382154.3164,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-01,영천동,2573161.0582,493406.1947,2890454.5908000004,13390.0,13370.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2964.0,2964.0
2019-01,예래동,2129464.1553,586284.2247999999,5292415.723899999,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-01,오라동,9544624.046,1015270.9006,8904991.016,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-01,외도동,6771336.033500002,404323.7401999999,3557348.8409999995,13392.0,13326.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2943.0,2943.0
2019-01,용담1동,4593636.156,320207.2662999999,2960693.0982999997,13392.0,13230.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2895.0,2895.0
2019-01,용담2동,7015721.698500001,1698681.6694999998,8880051.5252,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-01,우도면,818887.901,44730.145,837962.7402999997,13309.0,13105.0,2883.0,2883.0,2976.0,2976.0,2967.0,2976.0,2969.0,2892.0,2892.0
2019-01,이도1동,4704297.3824,949742.5009000001,5694405.384100001,13378.0,13370.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2958.0,2958.0
2019-01,이도2동,36747122.680999994,4555988.5237,19007839.0803,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-01,이호동,2231967.1015000003,209242.1775,2114719.5091000004,13366.0,13147.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2975.0,2841.0,2841.0
2019-01,일도1동,902319.0639000003,223733.21689999997,1996386.0453,13351.0,12987.0,2950.0,2950.0,2976.0,2965.0,2976.0,2976.0,2975.0,2785.0,2785.0
2019-01,일도2동,20479998.17549999,1173527.2034,7788181.953600001,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-01,정방동,1376887.8486,281929.1745,3364261.5012,13382.0,13384.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2967.0,2967.0
2019-01,조천읍,12619270.8039,1202685.6855000001,8205478.9021000005,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-01,중문동,5595927.760899999,449159.6819,3789655.5255,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-01,중앙동,1558365.4405999999,452466.7520999999,3483179.1042,13372.0,13138.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2839.0,2839.0
2019-01,천지동,473414.7214,53792.98720000001,1582279.3033,13352.0,12950.0,2970.0,2970.0,2976.0,2976.0,2976.0,2976.0,2958.0,2750.0,2750.0
2019-01,추자면,871087.3711999999,37637.39889999999,1024397.4823,13392.0,13374.0,2969.0,2969.0,2976.0,2976.0,2976.0,2976.0,2976.0,2974.0,2974.0
2019-01,표선면,6028387.276699999,612464.4635000002,4108068.4487000005,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-01,한경면,4074320.5905999993,327621.6703,2202924.6691999994,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-01,한림읍,12932204.3382,1024441.7742999999,6143925.800299999,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-01,화북동,17563990.374700002,1408490.8766,6252283.9526,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-01,효돈동,2564040.7492000004,181298.6763,1220622.7187000003,13330.0,13382.0,2975.0,2975.0,2976.0,2976.0,2976.0,2976.0,2976.0,2941.0,2941.0
2019-02,건입동,4290910.9882000005,451768.7754,4168333.491,12096.0,12088.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2684.0,2684.0
2019-02,구좌읍,7484244.697299999,660987.5518,5036826.4728999995,12096.0,12094.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2687.0,2687.0
2019-02,남원읍,8017415.623299998,623527.228,4794952.5377,12096.0,12096.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0
2019-02,노형동,32883039.840999994,3032635.7968000006,13706679.469500003,12096.0,12096.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0
2019-02,대륜동,8330716.752900001,651932.6613,5506798.1098,12096.0,12096.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0
2019-02,대정읍,10216592.235400002,552737.0610999999,4156314.3351,12096.0,12094.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2687.0,2687.0
2019-02,대천동,3671371.7840000005,313000.97409999993,3558380.2121000006,12084.0,12082.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2675.0,2675.0
2019-02,도두동,731052.0116000001,124347.40760000002,2443112.1147,12086.0,12078.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2674.0,2674.0
2019-02,동홍동,10942246.0943,829665.6752,4994011.4158,12096.0,12096.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0
2019-02,봉개동,2396394.5075999997,255448.31079999998,2395041.995,12094.0,12094.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2686.0,2686.0
2019-02,삼도1동,5865629.013500001,456922.2507999999,4193325.257600001,12092.0,12076.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2676.0,2676.0
2019-02,삼도2동,2832691.4408,447987.7928,3877177.6114,12090.0,12077.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2687.0,2676.0,2676.0
2019-02,삼양동,13476978.829300001,489890.12,3219327.8525000005,12092.0,12094.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2685.0,2685.0
2019-02,서홍동,3136673.5474000005,204777.53749999995,2252010.7288999995,12076.0,12082.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2671.0,2671.0
2019-02,성산읍,7716502.718699999,547569.2412,6234031.4502,12096.0,12096.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0
2019-02,송산동,1163578.5953000002,82231.1989,1049518.5293,12054.0,11718.0,2686.0,2686.0,2688.0,2688.0,2688.0,2688.0,2688.0,2480.0,2480.0
2019-02,아라동,21693793.3809,2068707.698,8103004.993300001,12096.0,12096.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0
2019-02,안덕면,8792193.4817,1218783.2722999998,6153133.5572,12096.0,12096.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0
2019-02,애월읍,20100450.462500002,1740341.2938999997,13268313.2812,12096.0,12096.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0
2019-02,연동,27841079.574000005,3266419.3793999995,14308257.5766,12096.0,12096.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0
2019-02,영천동,2296428.108300001,356439.5511000001,2384101.744,12092.0,12092.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2684.0,2684.0
2019-02,예래동,1901451.5311999999,515674.64820000005,4976531.919299999,12096.0,12096.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0
2019-02,오라동,8690928.546299998,902339.8660999999,8372047.8151,12096.0,12096.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0
2019-02,외도동,6397240.019099999,364842.8349000001,3226189.3321000007,12086.0,12082.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2676.0,2676.0
2019-02,용담1동,4178735.7435999997,256567.83580000003,2764293.5613999995,12096.0,12096.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0
2019-02,용담2동,6436673.932400001,1379312.1087000002,8799883.223199999,12096.0,12096.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0
2019-02,우도면,724965.1982000001,49901.433899999996,752049.1500000003,11387.0,11546.0,2573.0,2573.0,2688.0,2683.0,2688.0,2681.0,2665.0,2191.0,2191.0
2019-02,이도1동,4186427.1211999995,861221.8109000002,5292479.420099999,12094.0,12094.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2686.0,2686.0
2019-02,이도2동,33052138.0656,3987152.1725,16990789.4498,12096.0,12096.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0
2019-02,이호동,2003315.9041000002,192108.5434,1916579.3593000004,12096.0,12028.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2654.0,2654.0
2019-02,일도1동,820374.0057,188618.17650000003,1914713.5669999996,12023.0,11709.0,2670.0,2670.0,2688.0,2669.0,2688.0,2678.0,2687.0,2491.0,2491.0
2019-02,일도2동,18526910.308500003,1000200.9186,7217090.742999999,12096.0,12096.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0
2019-02,정방동,1278272.8542,252278.1349,2655297.7843,12086.0,11978.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2624.0,2624.0
2019-02,조천읍,11305847.1817,1046879.4455000001,7479525.020199999,12096.0,12096.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0
2019-02,중문동,5115903.3282,337672.6591,3303468.9369999995,12096.0,12096.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0
2019-02,중앙동,1461385.3378,355376.051,2956082.3268,12018.0,12071.0,2687.0,2687.0,2688.0,2688.0,2688.0,2688.0,2675.0,2644.0,2644.0
2019-02,천지동,397712.0397999999,52180.291699999994,1242382.7848999999,11886.0,11778.0,2687.0,2687.0,2688.0,2688.0,2688.0,2688.0,2684.0,2427.0,2427.0
2019-02,추자면,757219.5781,31679.0716,817998.4338000001,12096.0,12034.0,2675.0,2675.0,2688.0,2688.0,2688.0,2688.0,2688.0,2670.0,2670.0
2019-02,표선면,5405487.0952,491172.92079999996,3805172.6429,12096.0,12096.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0
2019-02,한경면,3666563.561599999,281926.82570000004,2059352.4866999998,12076.0,12090.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2675.0,2675.0
2019-02,한림읍,11822085.487200003,930538.3449999997,5691827.813100001,12096.0,12096.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0
2019-02,화북동,15842357.952399997,1145383.2939,5734697.415700002,12096.0,12096.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0
2019-02,효돈동,2255472.2184,141552.1639,1097870.7002,11982.0,12084.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2688.0,2625.0,2625.0
2019-03,건입동,4430197.2973,507976.7315999998,4621914.461999999,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-03,구좌읍,8212319.5976,704821.3049000001,5536574.990099999,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-03,남원읍,8417364.320899999,693674.9086,4718696.9083,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-03,노형동,35008791.43710001,3565573.318100001,16733497.546099998,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-03,대륜동,8968106.7879,766972.2243000001,5983301.698600003,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-03,대정읍,11162724.893,640643.3418,4629989.692600001,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-03,대천동,3922116.7882000008,358689.4666000001,3826229.5513000004,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-03,도두동,751692.414,131158.77430000002,2574667.1037999988,13388.0,13340.0,2956.0,2956.0,2976.0,2976.0,2976.0,2976.0,2976.0,2968.0,2968.0
2019-03,동홍동,11633636.184900003,843700.6149000002,5461032.274200002,13384.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2972.0,2972.0
2019-03,봉개동,2546189.4466,312944.06129999994,3463798.232099999,13392.0,13360.0,2974.0,2974.0,2976.0,2976.0,2976.0,2976.0,2976.0,2962.0,2962.0
2019-03,삼도1동,6132272.002399998,517349.50409999996,4420294.301,13392.0,13310.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2935.0,2935.0
2019-03,삼도2동,3063230.0196999996,516374.4181,4121464.004999999,13390.0,13390.0,2975.0,2975.0,2976.0,2976.0,2976.0,2976.0,2976.0,2975.0,2975.0
2019-03,삼양동,14115097.5292,541015.6661999999,3301775.1659999997,13390.0,13374.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2966.0,2966.0
2019-03,서홍동,3362827.758,216330.0692,2416642.0437999996,13358.0,13316.0,2975.0,2975.0,2976.0,2976.0,2976.0,2976.0,2976.0,2922.0,2922.0
2019-03,성산읍,8388544.603999999,700480.3714000002,6149479.473199999,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-03,송산동,1228053.1946999999,87369.9243,1053969.6478000002,13076.0,12944.0,2648.0,2648.0,2976.0,2976.0,2976.0,2976.0,2976.0,2922.0,2922.0
2019-03,아라동,23897454.3442,2621025.4791,14487669.001299998,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-03,안덕면,9968781.071500001,1466007.2320999997,6330362.197100002,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-03,애월읍,21920410.064500004,2038502.3612999998,15742730.511500003,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-03,연동,29473422.179700006,3610992.1264,16532458.733900003,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-03,영천동,2393399.0928999996,367659.0438,3039914.115399999,13392.0,13366.0,2974.0,2974.0,2976.0,2976.0,2976.0,2976.0,2976.0,2965.0,2965.0
2019-03,예래동,2062056.8732999999,565030.2428000002,4478997.974699999,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-03,오라동,8979619.513199998,1023038.1466000001,9133849.4038,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-03,외도동,6767892.123299999,397910.32129999995,3186010.370200001,13392.0,13334.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2947.0,2947.0
2019-03,용담1동,4376138.1280000005,258063.2983,3109175.6956999996,13372.0,13268.0,2950.0,2950.0,2976.0,2976.0,2976.0,2976.0,2976.0,2930.0,2930.0
2019-03,용담2동,6904103.464299999,1421132.2492,8877758.2703,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-03,우도면,806299.9536,55116.091,831021.41,12572.0,12554.0,2454.0,2454.0,2976.0,2976.0,2975.0,2976.0,2943.0,2686.0,2686.0
2019-03,이도1동,4554629.0997,919074.7757000002,6478738.0118,13388.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2974.0,2974.0
2019-03,이도2동,34236202.986700006,4259301.267,18316779.464100003,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-03,이호동,2120806.2542999997,208227.66599999997,2120384.8948,13358.0,13224.0,2923.0,2923.0,2976.0,2976.0,2976.0,2976.0,2976.0,2928.0,2928.0
2019-03,일도1동,875927.5930999999,202833.45520000003,1881096.9877000002,13018.0,12792.0,2725.0,2725.0,2976.0,2976.0,2974.0,2976.0,2974.0,2742.0,2742.0
2019-03,일도2동,19197861.244499996,1054766.7259999998,7083622.719000003,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-03,정방동,1330417.1847000003,288250.58,2641856.5379999992,13390.0,13362.0,2974.0,2974.0,2976.0,2976.0,2976.0,2976.0,2976.0,2962.0,2962.0
2019-03,조천읍,12374559.927700002,1173575.1375999998,8372051.927200001,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-03,중문동,5621057.5841,400765.8651,3670478.5509,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-03,중앙동,1534572.0369000002,394518.4958,3227503.2964,13266.0,13256.0,2955.0,2955.0,2976.0,2976.0,2976.0,2976.0,2976.0,2866.0,2866.0
2019-03,천지동,412403.30979999993,62736.8756,1287600.7462999998,13224.0,13051.0,2887.0,2887.0,2976.0,2976.0,2976.0,2976.0,2975.0,2811.0,2811.0
2019-03,추자면,868882.7851000001,39364.1007,1057738.5469,13392.0,13298.0,2930.0,2930.0,2976.0,2974.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-03,표선면,5887072.226,558736.3656999998,4291872.0332,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-03,한경면,4036235.8746,335990.92749999993,2192890.4817000004,13392.0,13282.0,2921.0,2921.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-03,한림읍,12923386.305700002,976721.3365999998,6709998.087699999,13392.0,13392.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0
2019-03,화북동,16661461.343899999,1263435.359,7012893.4875,13388.0,13370.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2976.0,2963.0,2963.0
2019-03,효돈동,2296498.6051,152167.70489999998,1023907.5221999999,13342.0,13249.0,2916.0,2916.0,2976.0,2976.0,2976.0,2976.0,2971.0,2942.0,2942.0
2019-04,건입동,4258485.505900001,606063.6713000002,4308229.3734,12960.0,12956.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2878.0,2878.0
2019-04,구좌읍,8121368.374499999,1183585.7559,5549950.578100001,12960.0,12960.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0
2019-04,남원읍,8224511.1824,759370.1779000001,5207866.2755,12960.0,12960.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0
2019-04,노형동,34353873.8029,4848839.559100002,14690983.6677,12960.0,12960.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0
2019-04,대륜동,8868854.3163,992862.687,5734410.8375,12960.0,12960.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0
2019-04,대정읍,10782376.2516,803755.6555,4557174.875,12960.0,12960.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0
2019-04,대천동,3891567.6442999993,415265.9336,3952152.9255,12960.0,12960.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0
2019-04,도두동,698052.7298999999,145244.15449999998,2789431.7639,12958.0,12960.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2880.0,2879.0,2879.0
