base_date,emd_nm,short_nationality_CHN,short_nationality_ETC,short_nationality_HKG,short_nationality_IDN,short_nationality_JPN,short_nationality_MYS,short_nationality_SGP,short_nationality_THA,short_nationality_USA,short_nationality_VNM,short_visit_pop_cnt
2018-09-27,표선면,24,24,24,5,12,24,6,22,24,3,4058.0513
2018-09-27,한경면,24,24,24,0,0,7,4,10,21,0,1811.7389999999996
2018-09-27,한림읍,24,24,24,5,12,24,21,24,24,0,6735.344000000001
2018-09-27,화북동,24,24,5,0,24,1,0,1,4,0,474.3682
2018-09-27,효돈동,24,16,0,0,13,0,0,0,20,0,548.2062
2018-09-28,건입동,24,24,24,1,21,24,24,24,19,0,5991.2707
2018-09-28,구좌읍,24,24,24,0,6,24,21,19,17,0,2220.977700000001
2018-09-28,남원읍,24,24,21,0,23,12,24,24,16,0,8489.460000000001
2018-09-28,노형동,24,24,24,2,24,24,24,21,24,0,10498.389000000001
2018-09-28,대륜동,24,24,18,6,21,16,9,24,23,0,2638.6702999999998
2018-09-28,대정읍,24,24,23,0,8,2,1,24,24,0,1357.2429999999997
2018-09-28,대천동,24,24,24,0,3,15,3,0,4,0,720.6905999999999
2018-09-28,도두동,24,24,24,0,20,24,14,21,24,0,7166.453100000001
2018-09-28,동홍동,24,24,23,3,2,8,24,2,20,0,2198.3248
2018-09-28,봉개동,24,24,21,0,14,0,4,20,13,16,3757.8883
2018-09-28,삼도1동,24,24,24,0,1,18,7,2,23,0,1171.3964999999998
2018-09-28,삼도2동,24,24,23,16,24,24,24,24,22,0,5906.269
2018-09-28,삼양동,24,24,0,0,0,0,0,17,6,0,335.483
2018-09-28,서홍동,24,24,0,9,1,0,24,0,1,12,1291.0280999999995
2018-09-28,성산읍,24,24,24,14,24,24,24,24,24,0,7460.2657
2018-09-28,송산동,24,24,22,0,24,16,4,24,20,23,1542.0176999999999
2018-09-28,아라동,24,24,24,0,10,15,12,3,24,24,2185.0855999999994
2018-09-28,안덕면,24,24,24,2,12,24,24,24,24,0,7231.4081
2018-09-28,애월읍,24,24,24,24,24,24,24,24,24,6,16728.130999999998
2018-09-28,연동,24,24,24,0,24,24,24,24,24,15,44776.838500000005
2018-09-28,영천동,24,24,10,0,0,17,0,18,4,0,726.6352
2018-09-28,예래동,24,24,24,0,24,24,24,18,24,0,7324.1401000000005
2018-09-28,오라동,24,24,15,0,17,9,6,16,11,0,1120.8803
2018-09-28,외도동,24,22,14,0,17,0,12,24,24,0,1558.9170999999997
2018-09-28,용담1동,24,22,5,0,1,4,23,1,2,0,567.2762999999999
2018-09-28,용담2동,24,24,24,13,24,24,24,24,24,17,27706.697700000008
2018-09-28,우도면,24,24,21,0,3,21,24,24,4,0,1824.3664999999999
2018-09-28,이도1동,24,24,8,0,15,14,24,8,15,0,1142.0426
2018-09-28,이도2동,24,24,24,0,24,2,13,1,16,0,2794.6211
2018-09-28,이호동,24,24,19,0,12,1,19,24,3,0,1139.5523
2018-09-28,일도1동,17,8,14,0,19,18,6,4,4,0,533.2916999999999
2018-09-28,일도2동,24,24,2,0,2,2,11,16,6,0,1210.3465
2018-09-28,정방동,24,24,24,0,4,21,24,19,24,0,3190.2727999999997
2018-09-28,조천읍,24,24,24,24,22,15,24,24,24,0,4884.303
2018-09-28,중문동,24,24,22,0,1,20,24,10,24,0,1868.7366000000002
2018-09-28,중앙동,24,19,19,0,24,13,6,9,24,0,815.0156999999999
2018-09-28,천지동,24,24,17,20,16,12,3,21,5,0,1658.1273
2018-09-28,추자면,24,24,11,0,0,24,0,24,5,11,4218.449299999999
2018-09-28,표선면,24,24,24,7,13,11,24,21,20,23,4052.277500000001
2018-09-28,한경면,24,21,8,1,0,0,2,5,19,0,1522.9276
2018-09-28,한림읍,24,24,24,0,24,24,9,24,24,9,7586.8203
2018-09-28,화북동,24,13,8,0,24,0,0,0,0,0,349.70419999999984
2018-09-28,효돈동,24,12,0,0,2,0,0,0,4,0,296.54499999999996
2018-09-29,건입동,24,24,24,15,24,20,24,24,23,0,7546.1239000000005
2018-09-29,구좌읍,24,24,24,0,4,14,9,10,24,0,2087.4873999999995
2018-09-29,남원읍,24,24,24,0,23,21,18,24,24,4,8177.636
2018-09-29,노형동,24,24,24,6,24,22,24,24,24,0,10580.7257
2018-09-29,대륜동,24,24,24,4,20,4,20,20,19,0,2821.4074
2018-09-29,대정읍,24,24,3,0,3,12,10,16,17,0,1129.6755999999996
2018-09-29,대천동,24,11,24,0,0,16,2,2,0,0,938.9828000000001
2018-09-29,도두동,24,24,24,3,24,23,24,24,19,0,8588.098000000002
2018-09-29,동홍동,24,24,24,0,0,6,17,2,24,0,2447.3181
2018-09-29,봉개동,24,24,5,0,14,22,2,19,7,10,2686.3383
2018-09-29,삼도1동,24,24,18,0,9,18,16,0,13,0,1163.3500999999997
2018-09-29,삼도2동,24,24,24,8,24,24,23,24,24,0,7598.929800000002
2018-09-29,삼양동,24,24,4,0,0,0,0,24,20,0,426.92560000000003
2018-09-29,서홍동,24,24,0,23,0,6,24,1,2,20,1890.2848999999997
2018-09-29,성산읍,24,24,24,16,24,22,24,23,24,1,6990.143399999999
2018-09-29,송산동,24,24,5,0,16,12,6,11,24,0,1018.7269
2018-09-29,아라동,24,24,19,0,14,1,2,2,17,24,1598.2153999999998
2018-09-29,안덕면,24,24,24,0,24,24,24,24,24,2,7568.9106
2018-09-29,애월읍,24,24,24,13,24,24,24,24,24,7,15751.143800000002
2018-09-29,연동,24,24,24,0,24,24,24,24,24,16,45191.955200000004
2018-09-29,영천동,24,24,1,0,2,19,0,6,2,0,747.1589999999999
2018-09-29,예래동,24,24,24,0,24,14,24,24,24,2,11513.327500000001
2018-09-29,오라동,24,24,15,0,17,2,11,15,12,0,1341.8751999999997
2018-09-29,외도동,24,23,16,0,8,0,17,24,22,0,1611.7314000000001
2018-09-29,용담1동,24,24,9,0,21,2,1,2,3,0,410.5509000000002
2018-09-29,용담2동,24,24,24,16,24,24,24,24,24,8,27336.46540000001
2018-09-29,우도면,24,9,18,0,0,13,1,24,1,0,1209.8417000000002
2018-09-29,이도1동,24,24,21,0,24,12,23,22,21,0,1396.0224000000003
2018-09-29,이도2동,24,24,24,0,24,9,24,13,21,0,2633.4215999999997
2018-09-29,이호동,24,19,24,0,11,4,19,24,8,0,1048.2767999999999
2018-09-29,일도1동,24,20,21,0,7,6,10,6,3,0,585.3577999999999
2018-09-29,일도2동,24,24,8,0,2,2,2,5,2,2,1556.0363999999997
2018-09-29,정방동,24,24,24,0,17,17,24,24,24,0,4379.305299999998
2018-09-29,조천읍,24,24,24,24,24,14,20,24,24,0,4963.765600000001
2018-09-29,중문동,24,24,10,0,1,24,17,11,21,2,2310.6704999999997
2018-09-29,중앙동,24,24,7,0,7,16,1,14,16,0,1060.9311
2018-09-29,천지동,24,24,24,24,0,24,2,14,11,0,1911.6779999999999
2018-09-29,추자면,24,24,18,23,0,24,11,24,9,22,2455.8597
2018-09-29,표선면,24,24,24,0,23,4,19,17,24,5,4170.910099999999
2018-09-29,한경면,24,23,14,0,8,0,1,12,24,0,1386.2306999999998
2018-09-29,한림읍,24,24,24,4,24,24,24,24,24,1,7303.1125
2018-09-29,화북동,24,19,1,0,24,0,0,0,2,0,359.789
2018-09-29,효돈동,24,13,0,0,0,0,1,2,0,0,361.3619
2018-09-30,건입동,24,24,24,22,24,24,24,24,24,0,13150.4694
2018-09-30,구좌읍,24,24,24,0,10,10,24,16,18,0,3374.0788
2018-09-30,남원읍,24,24,24,0,0,15,7,24,24,0,3932.1787000000004
2018-09-30,노형동,24,24,24,16,24,24,24,22,24,0,11446.670100000003
2018-09-30,대륜동,24,24,24,0,11,9,18,22,22,0,2445.4642000000003
2018-09-30,대정읍,24,24,3,0,0,15,24,24,12,0,1320.9257
2018-09-30,대천동,24,13,24,0,0,13,9,7,0,0,1174.4741999999999
2018-09-30,도두동,24,24,24,0,15,15,24,24,24,0,8532.318699999998
2018-09-30,동홍동,24,24,24,0,5,20,4,5,21,0,2552.492
2018-09-30,봉개동,24,24,24,1,24,12,2,24,11,0,6964.401600000001
2018-09-30,삼도1동,24,22,24,0,24,19,24,4,17,0,1515.0120999999997
2018-09-30,삼도2동,24,24,24,0,24,24,21,24,24,0,7168.4892
2018-09-30,삼양동,24,24,14,0,0,14,0,14,1,0,473.5198
2018-09-30,서홍동,24,24,0,6,0,0,1,0,0,0,1188.5254000000002
2018-09-30,성산읍,24,24,24,13,24,24,24,23,24,0,10462.462300000001
2018-09-30,송산동,24,24,22,0,23,8,17,1,21,0,1045.167
2018-09-30,아라동,24,24,7,4,24,7,0,1,24,24,1718.9598999999998
2018-09-30,안덕면,24,24,24,2,21,24,24,24,24,0,9539.332199999999
2018-09-30,애월읍,24,24,24,2,24,24,22,24,24,24,29173.104900000002
2018-09-30,연동,24,24,24,4,24,24,24,24,24,12,44976.84879999999
2018-09-30,영천동,24,24,5,0,0,0,0,5,1,0,863.1048000000001
2018-09-30,예래동,24,24,24,0,24,8,24,24,24,0,14175.987
2018-09-30,오라동,24,24,11,0,24,8,2,15,6,0,2057.5996999999998
2018-09-30,외도동,24,14,10,0,17,1,14,24,11,0,1652.6914999999997
2018-09-30,용담1동,24,24,15,0,14,2,3,1,1,0,447.8617
2018-09-30,용담2동,24,24,24,0,24,20,24,24,24,4,26423.899999999994
2018-09-30,우도면,24,24,24,12,0,4,0,21,2,0,4752.380099999999
2018-09-30,이도1동,24,24,24,0,24,6,7,17,18,0,1321.5704
2018-09-30,이도2동,24,24,17,0,24,18,17,15,22,3,2876.3734999999997
2018-09-30,이호동,24,24,24,0,7,1,9,24,2,0,1536.4660999999996
2018-09-30,일도1동,24,14,24,0,3,11,15,9,4,0,712.2438999999999
2018-09-30,일도2동,24,24,5,0,3,0,1,4,1,0,1602.1785000000002
2018-09-30,정방동,24,24,24,0,16,20,24,24,23,0,4793.549300000001
2018-09-30,조천읍,24,24,24,24,24,10,10,24,24,0,12027.4066
2018-09-30,중문동,24,24,19,0,8,10,22,24,21,0,2921.8677
2018-09-30,중앙동,24,24,16,0,0,9,10,17,2,0,1294.5392
2018-09-30,천지동,24,24,24,6,5,24,3,5,3,0,1479.9804999999994
2018-09-30,추자면,24,24,23,1,14,6,0,23,24,7,12824.453699999996
2018-09-30,표선면,24,24,24,9,13,9,24,24,24,0,3713.751399999999
2018-09-30,한경면,24,22,22,0,5,15,8,21,19,0,1767.9424
2018-09-30,한림읍,24,24,17,24,24,24,24,24,24,0,7437.656900000002
2018-09-30,화북동,24,21,0,0,24,0,0,0,0,0,406.80819999999994
2018-09-30,효돈동,24,15,0,0,0,0,0,3,0,0,355.60329999999993
2018-10-01,건입동,24,24,24,5,24,24,24,22,24,0,13725.205
2018-10-01,구좌읍,24,24,15,0,6,13,24,24,14,0,4733.655
2018-10-01,남원읍,24,24,24,0,2,24,15,24,24,0,5776.083199999999
2018-10-01,노형동,24,24,24,24,24,22,24,23,24,4,18318.591700000004
2018-10-01,대륜동,24,24,18,0,16,14,9,11,24,0,3688.7659999999996
2018-10-01,대정읍,24,24,10,0,0,10,24,16,18,0,1784.9123999999997
2018-10-01,대천동,24,24,24,0,1,21,0,7,8,0,2015.1259
2018-10-01,도두동,24,24,24,0,17,11,23,24,24,0,9606.574
2018-10-01,동홍동,24,24,23,0,0,19,8,3,23,0,4076.7377
2018-10-01,봉개동,24,24,18,0,24,22,1,24,22,0,4166.1588
2018-10-01,삼도1동,24,23,16,0,24,24,2,3,11,0,1812.9958000000001
2018-10-01,삼도2동,24,24,24,0,21,22,24,24,24,0,8541.286199999999
2018-10-01,삼양동,24,24,24,0,0,12,0,14,11,0,568.1496999999999
2018-10-01,서홍동,24,24,0,0,2,0,1,0,0,0,1751.0367999999999
2018-10-01,성산읍,24,24,24,0,24,24,24,24,24,0,13240.142999999998
2018-10-01,송산동,24,22,1,0,0,16,15,0,22,0,1053.7001
2018-10-01,아라동,24,24,21,0,24,0,6,0,24,24,2711.2425000000003
2018-10-01,안덕면,24,24,24,0,23,24,24,24,24,2,16513.7174
2018-10-01,애월읍,24,24,24,2,23,24,24,24,24,24,22537.5709
2018-10-01,연동,24,24,24,11,24,24,24,24,24,10,66073.26340000001
2018-10-01,영천동,24,24,20,0,0,0,4,3,5,0,1350.5187999999998
2018-10-01,예래동,24,24,24,0,16,10,24,24,24,0,25072.3971
2018-10-01,오라동,24,19,8,1,24,22,4,19,12,0,1962.0832
2018-10-01,외도동,24,24,8,0,24,4,5,24,5,0,2166.0003
2018-10-01,용담1동,24,24,15,0,18,2,7,5,0,0,777.5686000000001
2018-10-01,용담2동,24,24,24,11,24,22,24,24,24,4,37116.646199999996
2018-10-01,우도면,24,24,24,12,0,23,7,24,12,0,4586.0680999999995
2018-10-01,이도1동,24,24,11,0,21,9,17,23,24,0,2398.0879
2018-10-01,이도2동,24,24,24,0,24,16,15,16,24,10,4644.770700000001
2018-10-01,이호동,24,24,24,0,0,10,12,24,14,0,2267.7273999999998
2018-10-01,일도1동,24,21,13,0,8,20,10,10,2,0,968.5682
2018-10-01,일도2동,24,23,5,0,6,6,0,2,7,2,2242.1449
2018-10-01,정방동,24,24,24,0,19,24,24,24,22,0,7628.1675000000005
2018-10-01,조천읍,24,24,24,24,14,5,9,21,24,0,10139.339
2018-10-01,중문동,24,24,2,0,7,13,22,24,20,0,4062.4943999999996
2018-10-01,중앙동,24,24,10,0,4,17,13,17,14,0,1743.8835000000004
2018-10-01,천지동,24,24,24,3,0,21,3,3,7,0,1947.4205999999997
2018-10-01,추자면,24,24,24,6,17,1,2,24,8,1,7129.9593
2018-10-01,표선면,24,24,24,0,10,8,24,24,24,0,4356.7121
2018-10-01,한경면,24,24,24,0,3,16,14,24,24,1,2249.9367999999995
2018-10-01,한림읍,24,24,24,20,24,24,17,21,24,1,9834.5448
2018-10-01,화북동,24,13,0,0,23,0,0,0,13,0,448.86980000000005
2018-10-01,효돈동,24,23,0,0,0,0,0,0,0,0,604.3735999999999
2018-10-02,건입동,24,24,24,21,24,24,24,24,24,0,13958.341700000004
2018-10-02,구좌읍,24,24,24,4,2,24,18,24,24,11,6118.8760999999995
2018-10-02,남원읍,24,24,24,11,0,24,12,24,24,7,21074.331599999998
2018-10-02,노형동,24,24,24,22,24,13,18,22,24,0,19390.0722
2018-10-02,대륜동,24,24,13,0,14,24,3,14,24,0,5082.7912
2018-10-02,대정읍,24,24,24,0,0,23,15,22,13,8,1918.1798
2018-10-02,대천동,24,24,24,0,0,8,1,13,13,0,2112.2374
2018-10-02,도두동,24,24,24,0,24,24,24,24,24,0,8457.7827
2018-10-02,동홍동,24,24,14,0,0,11,17,3,7,0,4012.035199999999
2018-10-02,봉개동,24,24,0,17,9,7,1,24,17,0,1138.8504
2018-10-02,삼도1동,24,24,17,0,23,24,4,0,1,0,1893.0851
2018-10-02,삼도2동,24,24,24,0,23,24,24,22,24,0,9595.623499999998
2018-10-02,삼양동,24,18,24,0,0,1,0,13,13,0,500.97159999999997
2018-10-02,서홍동,24,24,0,1,0,0,0,0,1,0,1506.4725000000003
2018-10-02,성산읍,24,24,24,9,23,24,24,24,24,12,16817.135299999998
2018-10-02,송산동,24,24,0,0,0,16,7,0,12,0,1937.9991
2018-10-02,아라동,24,24,24,5,24,0,24,1,24,19,3627.9257
2018-10-02,안덕면,24,24,24,9,23,24,24,24,24,0,18061.185899999997
2018-10-02,애월읍,24,24,24,2,24,24,24,24,24,24,30739.340900000007
2018-10-02,연동,24,24,24,9,24,23,24,24,24,10,72537.09910000002
2018-10-02,영천동,24,24,24,0,4,0,19,23,22,0,1712.1157999999998
2018-10-02,예래동,24,24,24,0,15,14,24,24,24,6,29637.906499999997
2018-10-02,오라동,24,24,24,0,19,24,6,23,18,0,2033.7267
2018-10-02,외도동,24,24,15,0,18,5,7,24,13,3,2977.2518000000005
2018-10-02,용담1동,24,24,7,0,0,1,19,3,0,0,724.6971
2018-10-02,용담2동,24,24,24,2,24,24,24,24,24,3,39631.8961
2018-10-02,우도면,24,24,14,0,0,13,4,23,16,0,4862.966000000001
2018-10-02,이도1동,24,24,11,0,24,24,18,24,24,0,3123.6717000000003
2018-10-02,이도2동,24,24,24,8,18,11,24,22,23,0,4734.0426
2018-10-02,이호동,24,24,24,0,3,11,13,24,24,0,2124.0336
2018-10-02,일도1동,24,19,8,0,1,24,6,15,5,0,1028.4612
2018-10-02,일도2동,24,24,4,4,0,24,0,3,24,1,1542.8636999999999
2018-10-02,정방동,24,24,24,0,24,21,20,23,18,0,8687.0193
2018-10-02,조천읍,24,24,24,24,22,24,24,24,24,14,10103.0243
2018-10-02,중문동,24,24,8,0,7,22,17,24,15,0,5371.2518
2018-10-02,중앙동,24,24,6,0,5,13,12,0,2,0,1516.7000000000003
2018-10-02,천지동,24,24,24,15,0,24,4,3,24,0,2723.6949999999997
2018-10-02,추자면,24,24,21,7,13,6,0,22,10,3,1409.8926999999996
2018-10-02,표선면,24,24,24,3,8,24,24,24,24,1,6850.0803
2018-10-02,한경면,24,20,19,0,0,1,7,8,24,0,1769.0697
2018-10-02,한림읍,24,24,22,0,24,23,8,23,24,0,12253.300899999998
2018-10-02,화북동,24,23,0,0,0,0,0,1,12,0,427.8953000000001
2018-10-02,효돈동,24,4,0,0,0,0,1,0,4,0,611.8069999999998
2018-10-03,건입동,24,24,24,10,24,24,24,24,24,2,16853.2244
2018-10-03,구좌읍,24,24,23,3,16,24,10,24,24,20,5607.099999999999
2018-10-03,남원읍,24,24,24,15,13,24,12,24,24,2,29655.26800000001
2018-10-03,노형동,24,24,24,24,24,19,24,24,24,5,20291.5141
2018-10-03,대륜동,24,24,17,2,24,21,3,24,24,19,5830.594599999999
2018-10-03,대정읍,24,24,24,0,8,18,5,24,16,18,2135.7126000000003
2018-10-03,대천동,24,24,15,0,0,9,16,13,17,0,2354.5274999999997
2018-10-03,도두동,24,24,24,0,24,24,18,24,24,0,8859.101499999999
2018-10-03,동홍동,24,24,6,0,1,11,12,10,6,10,4120.1715
2018-10-03,봉개동,24,24,6,14,4,6,11,22,18,0,3562.7781999999993
2018-10-03,삼도1동,24,24,9,0,24,12,21,0,5,0,1925.1958999999997
2018-10-03,삼도2동,24,24,24,16,24,24,19,24,24,0,12606.7124
2018-10-03,삼양동,24,22,8,0,0,0,0,8,17,0,629.2062
2018-10-03,서홍동,24,24,2,0,0,9,0,4,19,0,1439.5971
2018-10-03,성산읍,24,24,24,8,24,24,24,24,24,2,18623.4624
2018-10-03,송산동,24,24,1,2,0,0,0,12,5,0,2034.5187999999996
2018-10-03,아라동,24,24,24,0,24,3,24,1,24,0,3177.2891999999993
2018-10-03,안덕면,24,24,24,4,24,24,24,24,24,15,19241.9055
2018-10-03,애월읍,24,24,24,1,24,24,24,24,24,24,30388.8779
2018-10-03,연동,24,24,24,17,24,24,24,24,24,16,80377.1118
2018-10-03,영천동,24,24,15,0,23,4,22,3,21,0,1974.6001
2018-10-03,예래동,24,24,24,2,24,24,24,24,24,11,34521.288400000005
2018-10-03,오라동,24,24,7,0,17,16,6,10,24,0,2298.7065999999995
2018-10-03,외도동,24,24,11,0,2,13,0,24,13,21,3037.043999999999
2018-10-03,용담1동,24,24,10,0,0,2,3,0,2,0,599.9305
2018-10-03,용담2동,24,24,24,13,24,24,24,24,24,18,44209.56229999999
2018-10-03,우도면,24,24,23,0,0,22,8,24,9,3,6679.2150999999985
2018-10-03,이도1동,24,24,23,0,21,11,7,19,24,0,3331.1937
2018-10-03,이도2동,24,24,24,17,5,20,8,22,24,0,3903.425
2018-10-03,이호동,24,24,19,6,1,20,3,24,16,0,1890.6157999999998
2018-10-03,일도1동,24,17,8,0,9,14,7,8,8,0,1328.9577
2018-10-03,일도2동,24,24,17,0,2,13,3,2,22,0,1513.2535
2018-10-03,정방동,24,24,24,6,19,23,20,20,22,0,8420.665499999997
2018-10-03,조천읍,24,24,24,24,23,24,15,24,24,9,12367.588200000002
2018-10-03,중문동,24,24,14,1,2,24,8,24,24,12,6014.6331
2018-10-03,중앙동,24,24,19,3,1,13,8,1,5,0,1850.8759000000002
2018-10-03,천지동,24,24,5,24,2,21,4,6,19,0,2822.511
2018-10-03,추자면,24,24,19,20,0,19,0,22,16,0,3568.7288000000003
2018-10-03,표선면,24,24,24,0,10,24,24,22,24,0,8542.7067
2018-10-03,한경면,24,14,9,0,5,5,5,4,22,1,1455.9528000000003
2018-10-03,한림읍,24,24,13,0,24,15,17,24,24,2,7987.397799999999
2018-10-03,화북동,24,24,0,0,17,5,1,7,5,0,826.5578
2018-10-03,효돈동,24,24,0,0,0,0,0,0,0,0,591.2796999999999
2018-10-04,건입동,24,24,24,1,24,24,21,24,18,0,15289.097000000002
2018-10-04,구좌읍,24,24,19,0,22,24,12,24,24,24,5509.307400000001
2018-10-04,남원읍,24,24,24,2,24,23,12,24,24,1,17157.7557
2018-10-04,노형동,24,24,24,8,24,24,21,24,24,3,21195.156400000007
2018-10-04,대륜동,24,24,19,0,16,17,7,24,24,5,5331.3486
2018-10-04,대정읍,24,12,24,0,17,12,5,23,7,0,1818.5389
2018-10-04,대천동,24,24,5,0,3,24,11,7,15,0,2498.2216999999996
2018-10-04,도두동,24,24,24,2,24,24,18,24,24,2,12562.390300000001
2018-10-04,동홍동,24,24,12,0,1,11,4,14,11,6,3852.5499999999997
2018-10-04,봉개동,24,24,24,17,18,11,24,24,24,19,3308.3581000000004
2018-10-04,삼도1동,24,24,24,0,17,24,15,0,15,0,1833.8514
2018-10-04,삼도2동,24,24,24,24,24,24,21,23,20,24,11313.8993
2018-10-04,삼양동,24,20,0,0,0,0,0,0,18,0,540.8592
2018-10-04,서홍동,24,24,0,0,0,2,0,0,22,0,1592.6337999999998
2018-10-04,성산읍,24,24,24,8,22,24,20,24,24,12,17975.447300000003
2018-10-04,송산동,24,24,0,0,0,0,4,6,0,0,1749.9220000000003
2018-10-04,아라동,24,24,24,0,24,11,24,4,24,0,3017.5838999999996
2018-10-04,안덕면,24,24,24,0,24,24,23,24,24,11,18409.947700000004
2018-10-04,애월읍,24,24,24,15,24,24,24,24,24,24,37632.57110000001
2018-10-04,연동,24,24,24,17,24,24,24,24,24,24,84491.284
2018-10-04,영천동,24,24,4,0,0,20,10,0,10,0,1763.8440000000003
2018-10-04,예래동,24,24,24,0,24,24,24,24,24,0,39183.6267
2018-10-04,오라동,24,24,3,0,17,24,5,16,23,0,2275.8642
2018-10-04,외도동,24,22,16,0,0,9,0,24,9,15,3631.4064999999996
2018-10-04,용담1동,24,24,24,0,0,3,2,7,1,12,1034.1552
2018-10-04,용담2동,24,24,24,3,24,24,24,24,24,21,50063.930799999995
2018-10-04,우도면,24,24,0,0,17,21,0,21,0,1,1165.8972000000003
2018-10-04,이도1동,24,24,24,0,24,6,3,21,24,0,3398.3275
2018-10-04,이도2동,24,24,24,0,16,17,4,19,23,0,3115.6928000000003
2018-10-04,이호동,24,24,9,4,0,9,10,24,14,0,1402.4523
2018-10-04,일도1동,24,23,12,0,12,8,6,10,7,0,1318.6314999999997
2018-10-04,일도2동,24,24,10,0,15,0,0,1,23,0,1317.4470999999996
2018-10-04,정방동,24,24,17,0,24,24,13,24,24,0,8525.7259
2018-10-04,조천읍,24,24,24,23,24,24,18,22,24,0,11615.132200000002
2018-10-04,중문동,24,24,23,0,4,24,22,24,24,13,5911.318999999999
2018-10-04,중앙동,24,24,0,0,3,23,11,5,4,0,1762.4012999999998
2018-10-04,천지동,24,24,24,1,6,22,2,6,13,0,2564.4608000000003
2018-10-04,추자면,24,24,21,3,9,11,0,18,11,0,2977.7576000000004
2018-10-04,표선면,24,24,24,7,15,24,24,24,24,4,6993.832400000001
2018-10-04,한경면,24,24,18,0,1,20,0,0,18,0,1496.6933000000001
2018-10-04,한림읍,24,24,24,16,24,24,24,24,23,20,9621.591200000003
2018-10-04,화북동,24,24,0,0,14,1,0,0,0,0,785.0506999999998
2018-10-04,효돈동,24,20,18,0,0,8,0,1,0,0,910.7269000000003
2018-10-05,건입동,24,24,24,0,24,24,24,24,24,2,14045.081099999998
2018-10-05,구좌읍,24,24,3,0,24,15,24,20,24,9,4224.8407
2018-10-05,남원읍,24,24,15,0,19,5,0,10,24,0,8672.445700000004
2018-10-05,노형동,24,24,24,0,24,18,19,24,24,12,25916.476300000006
2018-10-05,대륜동,24,24,15,0,0,24,21,21,24,0,4417.027999999999
2018-10-05,대정읍,24,10,24,0,20,11,0,15,24,0,1451.4315
2018-10-05,대천동,24,24,2,0,9,24,11,2,24,0,2262.4004999999997
2018-10-05,도두동,24,24,24,5,24,24,24,24,24,24,16517.2351
2018-10-05,동홍동,24,24,6,0,10,18,3,3,14,0,3476.7409000000002
2018-10-05,봉개동,24,24,0,0,9,2,16,23,16,5,1464.5368
2018-10-05,삼도1동,24,24,18,0,1,24,24,4,24,0,2101.1427999999996
2018-10-05,삼도2동,24,24,24,8,24,24,24,24,22,15,11120.5089
2018-10-05,삼양동,24,0,0,0,0,1,0,0,5,0,305.16579999999993
2018-10-05,서홍동,24,24,0,0,0,0,0,2,21,0,1459.9368
2018-10-05,성산읍,24,24,18,0,18,24,15,24,24,8,10190.1179
2018-10-05,송산동,24,24,0,0,4,0,8,12,18,0,1157.5493
2018-10-05,아라동,24,24,24,0,24,10,16,16,24,5,2807.4524999999994
2018-10-05,안덕면,24,24,24,0,19,24,19,24,24,0,16142.868900000001
2018-10-05,애월읍,24,24,24,10,24,24,24,24,24,24,30042.950200000003
2018-10-05,연동,24,24,24,8,24,24,24,24,24,24,92403.8664
2018-10-05,영천동,24,24,11,0,0,0,0,5,20,0,1696.2492000000004
2018-10-05,예래동,24,24,24,0,24,8,24,24,24,0,37009.3085
2018-10-05,오라동,24,24,0,0,24,24,5,24,19,0,2553.7429
2018-10-05,외도동,24,24,24,0,0,16,7,24,0,0,3650.0304000000006
2018-10-05,용담1동,24,24,24,0,0,15,4,1,4,0,1019.7268
2018-10-05,용담2동,24,24,24,9,24,24,24,24,24,14,54537.079600000005
2018-10-05,우도면,24,14,0,0,7,2,0,24,0,0,294.7513
2018-10-05,이도1동,24,21,24,0,24,23,12,13,23,0,2503.1202000000003
2018-10-05,이도2동,24,24,23,5,23,24,7,21,19,0,4545.8107
2018-10-05,이호동,24,22,24,0,0,21,14,24,14,7,1517.1588
2018-10-05,일도1동,24,24,18,0,19,8,18,6,5,0,864.0904999999999
2018-10-05,일도2동,24,24,11,0,24,14,1,4,23,0,1896.8332
2018-10-05,정방동,24,24,4,0,14,24,7,21,22,3,6937.831099999999
2018-10-05,조천읍,24,24,24,0,24,24,8,23,24,0,7039.007300000001
2018-10-05,중문동,24,24,24,0,21,24,24,24,24,0,5701.120700000001
2018-10-05,중앙동,24,24,1,0,17,18,0,8,15,0,1382.1102000000003
2018-10-05,천지동,24,24,0,0,15,24,0,0,20,0,2500.2725
2018-10-05,추자면,24,24,22,0,16,16,21,24,23,0,2522.5332
2018-10-05,표선면,24,24,24,0,21,24,15,15,21,0,4035.1626999999994
2018-10-05,한경면,24,18,8,0,10,14,3,1,2,0,1252.7391
2018-10-05,한림읍,24,24,23,22,24,24,15,24,24,6,8159.7984000000015
2018-10-05,화북동,24,18,0,0,5,1,0,1,6,0,466.9273
2018-10-05,효돈동,24,5,7,0,0,21,0,0,4,0,564.7721000000003
2018-10-06,건입동,24,24,24,0,22,24,23,24,24,6,12806.107200000002
2018-10-06,구좌읍,24,24,8,0,24,14,24,11,20,0,3119.9121
2018-10-06,남원읍,24,24,24,0,13,24,0,6,24,0,1904.0036000000005
2018-10-06,노형동,24,24,24,1,24,24,9,24,24,0,21913.47890000001
2018-10-06,대륜동,24,24,10,0,3,24,24,20,24,0,3631.7581
2018-10-06,대정읍,24,7,24,0,19,24,1,18,24,0,1330.6600999999998
2018-10-06,대천동,24,24,0,0,11,10,5,0,24,0,1764.1152
